COSMIC_ID,Name,COSMIC_ID,Tissue,Tissue sub-type,Count,1 , 2,3,4
"907786","LC-2-ad","SIDM00297","907786","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","358","1796"
"907787","LC4-1","SIDM00549","907787","ALL","blood","lymphoblastic_leukemia","GDSC1","360","1796"
"907787","LC4-1","SIDM00549","907787","ALL","blood","lymphoblastic_leukemia","GDSC2","180","1796"
"753586","LCLC-103H","SIDM00345","753586","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC1","316","1796"
"753586","LCLC-103H","SIDM00345","753586","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC2","180","1796"
"946361","LCLC-97TM1","SIDM00344","946361","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC1","324","1796"
"946361","LCLC-97TM1","SIDM00344","946361","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC2","179","1796"
"687787","LK-2","SIDM00548","687787","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","GDSC1","323","1796"
"687787","LK-2","SIDM00548","687787","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","GDSC2","180","1796"
"1240168","LN-18","SIDM00685","1240168","GBM","nervous_system","glioma","GDSC1","317","1796"
"1240168","LN-18","SIDM00685","1240168","GBM","nervous_system","glioma","GDSC2","179","1796"
"1240169","LN-229","SIDM00684","1240169","GBM","nervous_system","glioma","GDSC1","313","1796"
"1240169","LN-229","SIDM00684","1240169","GBM","nervous_system","glioma","GDSC2","179","1796"
"910694","LN-405","SIDM00343","910694","GBM","nervous_system","glioma","GDSC1","317","1796"
"910694","LN-405","SIDM00343","910694","GBM","nervous_system","glioma","GDSC2","180","1796"
"907788","LNCaP-Clone-FGC","SIDM00683","907788","PRAD","urogenital_system","prostate","GDSC1","362","1796"
"907788","LNCaP-Clone-FGC","SIDM00683","907788","PRAD","urogenital_system","prostate","GDSC2","179","1796"
"1240170","LNZTA3WT4","SIDM01220","1240170","GBM","nervous_system","glioma","GDSC1","317","1796"
"1240170","LNZTA3WT4","SIDM01220","1240170","GBM","nervous_system","glioma","GDSC2","23","1796"
"1298226","LOU-NH91","SIDM00341","1298226","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","GDSC1","322","1796"
"1298226","LOU-NH91","SIDM00341","1298226","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","GDSC2","179","1796"
"907789","LOUCY","SIDM00342","907789","ALL","blood","lymphoblastic_T_cell_leukaemia","GDSC1","358","1796"
"907789","LOUCY","SIDM00342","907789","ALL","blood","lymphoblastic_T_cell_leukaemia","GDSC2","180","1796"
"905974","LOXIMVI","SIDM00149","905974","SKCM","skin","melanoma","GDSC1","363","1796"
"905974","LOXIMVI","SIDM00149","905974","SKCM","skin","melanoma","GDSC2","179","1796"
"907791","LP-1","SIDM00340","907791","MM","blood","myeloma","GDSC1","366","1796"
"907791","LP-1","SIDM00340","907791","MM","blood","myeloma","GDSC2","96","1796"
"917486","LS-1034","SIDM00681","917486","COREAD","digestive_system","large_intestine","GDSC1","367","1796"
"917486","LS-1034","SIDM00681","917486","COREAD","digestive_system","large_intestine","GDSC2","185","1796"
"907792","LS-123","SIDM00776","907792","COREAD","digestive_system","large_intestine","GDSC1","367","1796"
"907792","LS-123","SIDM00776","907792","COREAD","digestive_system","large_intestine","GDSC2","185","1796"
"998189","LS-180","SIDM00680","998189","COREAD","digestive_system","large_intestine","GDSC1","323","1796"
"998189","LS-180","SIDM00680","998189","COREAD","digestive_system","large_intestine","GDSC2","185","1796"
"907794","LS-411N","SIDM00660","907794","COREAD","digestive_system","large_intestine","GDSC1","359","1796"
"907794","LS-411N","SIDM00660","907794","COREAD","digestive_system","large_intestine","GDSC2","184","1796"
"907795","LS-513","SIDM00677","907795","COREAD","digestive_system","large_intestine","GDSC1","367","1796"
"907795","LS-513","SIDM00677","907795","COREAD","digestive_system","large_intestine","GDSC2","128","1796"
"753588","LU-134-A","SIDM00296","753588","SCLC","lung","lung_small_cell_carcinoma","GDSC1","359","1796"
"713899","LU-135","SIDM00294","713899","SCLC","lung","lung_small_cell_carcinoma","GDSC1","311","1796"
"713899","LU-135","SIDM00294","713899","SCLC","lung","lung_small_cell_carcinoma","GDSC2","177","1796"
"713878","LU-139","SIDM00293","713878","SCLC","lung","lung_small_cell_carcinoma","GDSC1","354","1796"
"713878","LU-139","SIDM00293","713878","SCLC","lung","lung_small_cell_carcinoma","GDSC2","129","1796"
"753589","LU-165","SIDM00292","753589","SCLC","lung","lung_small_cell_carcinoma","GDSC1","360","1796"
"753589","LU-165","SIDM00292","753589","SCLC","lung","lung_small_cell_carcinoma","GDSC2","180","1796"
"724863","LU-65","SIDM00547","724863","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC1","365","1796"
"724863","LU-65","SIDM00547","724863","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC2","180","1796"
"907796","LU-99A","SIDM01219","907796","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC1","313","1796"
"907796","LU-99A","SIDM01219","907796","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC2","179","1796"
"753592","LXF-289","SIDM00339","753592","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","364","1796"
"753592","LXF-289","SIDM00339","753592","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","179","1796"
"907790","LoVo","SIDM00839","907790","COREAD","digestive_system","large_intestine","GDSC1","320","1796"
"907790","LoVo","SIDM00839","907790","COREAD","digestive_system","large_intestine","GDSC2","185","1796"
"949094","M059J","SIDM00659","949094","GBM","nervous_system","glioma","GDSC1","318","1796"
"949094","M059J","SIDM00659","949094","GBM","nervous_system","glioma","GDSC2","179","1796"
"905975","M14","SIDM00003","905975","SKCM","skin","melanoma","GDSC1","317","1796"
"905975","M14","SIDM00003","905975","SKCM","skin","melanoma","GDSC2","179","1796"
"683665","MC-CAR","SIDM00636","683665","MM","blood","haematopoietic_neoplasm_other","GDSC1","364","1796"
"683665","MC-CAR","SIDM00636","683665","MM","blood","haematopoietic_neoplasm_other","GDSC2","179","1796"
"908118","MC-IXC","SIDM01246","908118","NB","nervous_system","neuroblastoma","GDSC1","314","1796"
"907799","MC116","SIDM00637","907799","DLBC","blood","B_cell_lymphoma","GDSC1","350","1796"
"905946","MCF7","SIDM00148","905946","BRCA","breast","breast","GDSC1","318","1796"
"905946","MCF7","SIDM00148","905946","BRCA","breast","breast","GDSC2","195","1796"
"925338","MDA-MB-157","SIDM00529","925338","BRCA","breast","breast","GDSC1","319","1796"
"925338","MDA-MB-157","SIDM00529","925338","BRCA","breast","breast","GDSC2","196","1796"
"908120","MDA-MB-175-VII","SIDM00633","908120","BRCA","breast","breast","GDSC1","324","1796"
"908120","MDA-MB-175-VII","SIDM00633","908120","BRCA","breast","breast","GDSC2","122","1796"
"905960","MDA-MB-231","SIDM00146","905960","BRCA","breast","breast","GDSC1","318","1796"
"905960","MDA-MB-231","SIDM00146","905960","BRCA","breast","breast","GDSC2","196","1796"
"1330941","MDA-MB-330","SIDM00631","1330941","BRCA","breast","breast","GDSC1","308","1796"
"1330941","MDA-MB-330","SIDM00631","1330941","BRCA","breast","breast","GDSC2","129","1796"
"908121","MDA-MB-361","SIDM00528","908121","BRCA","breast","breast","GDSC1","317","1796"
"908121","MDA-MB-361","SIDM00528","908121","BRCA","breast","breast","GDSC2","195","1796"
"924240","MDA-MB-415","SIDM00630","924240","BRCA","breast","breast","GDSC1","313","1796"
"924240","MDA-MB-415","SIDM00630","924240","BRCA","breast","breast","GDSC2","194","1796"
"1240172","MDA-MB-436","SIDM00629","1240172","BRCA","breast","breast","GDSC1","314","1796"
"1240172","MDA-MB-436","SIDM00629","1240172","BRCA","breast","breast","GDSC2","196","1796"
"908122","MDA-MB-453","SIDM00272","908122","BRCA","breast","breast","GDSC1","318","1796"
"908122","MDA-MB-453","SIDM00272","908122","BRCA","breast","breast","GDSC2","196","1796"
"908123","MDA-MB-468","SIDM00628","908123","BRCA","breast","breast","GDSC1","322","1796"
"908123","MDA-MB-468","SIDM00628","908123","BRCA","breast","breast","GDSC2","195","1796"
"1240173","MDST8","SIDM00527","1240173","COREAD","digestive_system","large_intestine","GDSC1","358","1796"
"1240173","MDST8","SIDM00527","1240173","COREAD","digestive_system","large_intestine","GDSC2","177","1796"
"1330942","ME-1","SIDM00338","1330942","LAML","blood","acute_myeloid_leukaemia","GDSC1","360","1796"
"1330942","ME-1","SIDM00338","1330942","LAML","blood","acute_myeloid_leukaemia","GDSC2","180","1796"
"687514","ME-180","SIDM00627","687514","CESC","urogenital_system","cervix","GDSC1","319","1796"
"687514","ME-180","SIDM00627","687514","CESC","urogenital_system","cervix","GDSC2","180","1796"
"908126","MEG-01","SIDM00526","908126","LCML","blood","chronic_myeloid_leukaemia","GDSC1","356","1796"
"908126","MEG-01","SIDM00526","908126","LCML","blood","chronic_myeloid_leukaemia","GDSC2","180","1796"
"908124","MEL-HO","SIDM00337","908124","SKCM","skin","melanoma","GDSC1","140","1796"
"908125","MEL-JUSO","SIDM00336","908125","SKCM","skin","melanoma","GDSC1","318","1796"
"908125","MEL-JUSO","SIDM00336","908125","SKCM","skin","melanoma","GDSC2","179","1796"
"908127","MES-SA","SIDM00625","908127","UNCLASSIFIED","urogenital_system","uterus","GDSC1","323","1796"
"908127","MES-SA","SIDM00625","908127","UNCLASSIFIED","urogenital_system","uterus","GDSC2","176","1796"
"908129","MFE-280","SIDM00335","908129","UCEC","urogenital_system","endometrium","GDSC1","323","1796"
"908129","MFE-280","SIDM00335","908129","UCEC","urogenital_system","endometrium","GDSC2","180","1796"
"908130","MFE-296","SIDM00334","908130","UCEC","urogenital_system","endometrium","GDSC1","325","1796"
"908130","MFE-296","SIDM00334","908130","UCEC","urogenital_system","endometrium","GDSC2","179","1796"
"1240174","MFE-319","SIDM00333","1240174","UCEC","urogenital_system","endometrium","GDSC1","322","1796"
"1240174","MFE-319","SIDM00333","1240174","UCEC","urogenital_system","endometrium","GDSC2","179","1796"
"925343","MFH-ino","SIDM00299","925343","UNCLASSIFIED","soft_tissue","soft_tissue_other","GDSC1","358","1796"
"925343","MFH-ino","SIDM00299","925343","UNCLASSIFIED","soft_tissue","soft_tissue_other","GDSC2","102","1796"
"910948","MFM-223","SIDM00332","910948","BRCA","breast","breast","GDSC1","365","1796"
"910948","MFM-223","SIDM00332","910948","BRCA","breast","breast","GDSC2","195","1796"
"908131","MG-63","SIDM00525","908131","UNCLASSIFIED","bone","osteosarcoma","GDSC1","297","1796"
"908131","MG-63","SIDM00525","908131","UNCLASSIFIED","bone","osteosarcoma","GDSC2","180","1796"
"908132","MHH-CALL-2","SIDM00331","908132","UNCLASSIFIED","blood","B_cell_leukemia","GDSC1","141","1796"
"908132","MHH-CALL-2","SIDM00331","908132","UNCLASSIFIED","blood","B_cell_leukemia","GDSC2","178","1796"
"908134","MHH-ES-1","SIDM00386","908134","UNCLASSIFIED","bone","ewings_sarcoma","GDSC1","326","1796"
"908134","MHH-ES-1","SIDM00386","908134","UNCLASSIFIED","bone","ewings_sarcoma","GDSC2","181","1796"
"908135","MHH-NB-11","SIDM00387","908135","NB","nervous_system","neuroblastoma","GDSC1","261","1796"
"908136","MHH-PREB-1","SIDM00388","908136","UNCLASSIFIED","blood","B_cell_leukemia","GDSC1","359","1796"
"908136","MHH-PREB-1","SIDM00388","908136","UNCLASSIFIED","blood","B_cell_leukemia","GDSC2","179","1796"
"724870","MIA-PaCa-2","SIDM00505","724870","PAAD","pancreas","pancreas","GDSC1","296","1796"
"724870","MIA-PaCa-2","SIDM00505","724870","PAAD","pancreas","pancreas","GDSC2","180","1796"
"908138","MKN1","SIDM00271","908138","UNCLASSIFIED","digestive_system","stomach","GDSC1","305","1796"
"908138","MKN1","SIDM00271","908138","UNCLASSIFIED","digestive_system","stomach","GDSC2","180","1796"
"908139","MKN28","SIDM00260","908139","STAD","digestive_system","stomach","GDSC1","294","1796"
"908139","MKN28","SIDM00260","908139","STAD","digestive_system","stomach","GDSC2","180","1796"
"925340","MKN45","SIDM00247","925340","STAD","digestive_system","stomach","GDSC1","309","1796"
"925340","MKN45","SIDM00247","925340","STAD","digestive_system","stomach","GDSC2","180","1796"
"924250","MKN7","SIDM00560","924250","STAD","digestive_system","stomach","GDSC1","148","1796"
"924250","MKN7","SIDM00560","924250","STAD","digestive_system","stomach","GDSC2","82","1796"
"1240178","ML-1","SIDM00442","1240178","THCA","thyroid","thyroid","GDSC1","289","1796"
"908141","ML-2","SIDM00441","908141","LAML","blood","acute_myeloid_leukaemia","GDSC1","358","1796"
"908141","ML-2","SIDM00441","908141","LAML","blood","acute_myeloid_leukaemia","GDSC2","180","1796"
"908142","MLMA","SIDM00561","908142","UNCLASSIFIED","blood","hairy_cell_leukaemia","GDSC1","364","1796"
"908142","MLMA","SIDM00561","908142","UNCLASSIFIED","blood","hairy_cell_leukaemia","GDSC2","180","1796"
"1659818","MM1S","SIDM01265","1659818","MM","blood","myeloma","GDSC1","63","1796"
"1659818","MM1S","SIDM01265","1659818","MM","blood","myeloma","GDSC2","179","1796"
"925339","MMAc-SF","SIDM01242","925339","SKCM","skin","melanoma","GDSC1","357","1796"
"908143","MN-60","SIDM00438","908143","UNCLASSIFIED","blood","B_cell_leukemia","GDSC1","366","1796"
"908143","MN-60","SIDM00438","908143","UNCLASSIFIED","blood","B_cell_leukemia","GDSC2","180","1796"
"908144","MOG-G-CCM","SIDM00532","908144","LGG","nervous_system","glioma","GDSC1","323","1796"
"908144","MOG-G-CCM","SIDM00532","908144","LGG","nervous_system","glioma","GDSC2","102","1796"
"908145","MOG-G-UVW","SIDM00504","908145","LGG","nervous_system","glioma","GDSC1","319","1796"
"908145","MOG-G-UVW","SIDM00504","908145","LGG","nervous_system","glioma","GDSC2","102","1796"
"1330947","MOLM-13","SIDM00437","1330947","LAML","blood","acute_myeloid_leukaemia","GDSC1","355","1796"
"1330947","MOLM-13","SIDM00437","1330947","LAML","blood","acute_myeloid_leukaemia","GDSC2","179","1796"
"1330948","MOLM-16","SIDM00435","1330948","LAML","blood","acute_myeloid_leukaemia","GDSC1","140","1796"
"1330950","MOLP-8","SIDM00434","1330950","MM","blood","myeloma","GDSC1","358","1796"
"1330950","MOLP-8","SIDM00434","1330950","MM","blood","myeloma","GDSC2","179","1796"
"908146","MOLT-13","SIDM00433","908146","ALL","blood","lymphoblastic_T_cell_leukaemia","GDSC1","288","1796"
"908146","MOLT-13","SIDM00433","908146","ALL","blood","lymphoblastic_T_cell_leukaemia","GDSC2","178","1796"
"908147","MOLT-16","SIDM00431","908147","ALL","blood","lymphoblastic_T_cell_leukaemia","GDSC1","139","1796"
"908147","MOLT-16","SIDM00431","908147","ALL","blood","lymphoblastic_T_cell_leukaemia","GDSC2","180","1796"
"905958","MOLT-4","SIDM00145","905958","ALL","blood","lymphoblastic_leukemia","GDSC1","360","1796"
"905958","MOLT-4","SIDM00145","905958","ALL","blood","lymphoblastic_leukemia","GDSC2","180","1796"
"908148","MONO-MAC-6","SIDM01023","908148","LAML","blood","acute_myeloid_leukaemia","GDSC1","360","1796"
"908148","MONO-MAC-6","SIDM01023","908148","LAML","blood","acute_myeloid_leukaemia","GDSC2","101","1796"
"908150","MPP-89","SIDM00222","908150","MESO","lung","mesothelioma","GDSC1","358","1796"
"908150","MPP-89","SIDM00222","908150","MESO","lung","mesothelioma","GDSC2","180","1796"
"908151","MRK-nu-1","SIDM00562","908151","BRCA","breast","breast","GDSC1","355","1796"
"908151","MRK-nu-1","SIDM00562","908151","BRCA","breast","breast","GDSC2","195","1796"
"753594","MS-1","SIDM00245","753594","SCLC","lung","lung_small_cell_carcinoma","GDSC1","359","1796"
"753594","MS-1","SIDM00245","753594","SCLC","lung","lung_small_cell_carcinoma","GDSC2","179","1796"
"1240179","MS751","SIDM00638","1240179","CESC","urogenital_system","cervix","GDSC1","316","1796"
"1240179","MS751","SIDM00638","1240179","CESC","urogenital_system","cervix","GDSC2","179","1796"
"908152","MSTO-211H","SIDM00640","908152","MESO","lung","mesothelioma","GDSC1","345","1796"
"908152","MSTO-211H","SIDM00640","908152","MESO","lung","mesothelioma","GDSC2","179","1796"
"908156","MV-4-11","SIDM00657","908156","UNCLASSIFIED","blood","leukemia","GDSC1","356","1796"
"908156","MV-4-11","SIDM00657","908156","UNCLASSIFIED","blood","leukemia","GDSC2","126","1796"
"1330960","MY-M12","SIDM01217","1330960","ALL","blood","leukemia","GDSC1","276","1796"
"753595","MZ1-PC","SIDM00053","753595","PAAD","pancreas","pancreas","GDSC1","367","1796"
"971777","MZ2-MEL","SIDM00179","971777","SKCM","skin","melanoma","GDSC1","361","1796"
"753596","MZ7-mel","SIDM00516","753596","SKCM","skin","melanoma","GDSC1","357","1796"
"908128","Mewo","SIDM00545","908128","SKCM","skin","melanoma","GDSC1","316","1796"
"908128","Mewo","SIDM00545","908128","SKCM","skin","melanoma","GDSC2","102","1796"
"908149","Mo-T","SIDM00623","908149","UNCLASSIFIED","blood","hairy_cell_leukaemia","GDSC1","365","1796"
"908149","Mo-T","SIDM00623","908149","UNCLASSIFIED","blood","hairy_cell_leukaemia","GDSC2","180","1796"
"908158","NALM-6","SIDM00429","908158","UNCLASSIFIED","blood","B_cell_leukemia","GDSC1","362","1796"
"908158","NALM-6","SIDM00429","908158","UNCLASSIFIED","blood","B_cell_leukemia","GDSC2","180","1796"
"908159","NAMALWA","SIDM00641","908159","UNCLASSIFIED","blood","Burkitt_lymphoma","GDSC1","315","1796"
"908159","NAMALWA","SIDM00641","908159","UNCLASSIFIED","blood","Burkitt_lymphoma","GDSC2","180","1796"
"1240181","NB(TU)1-10","SIDM00579","1240181","NB","nervous_system","neuroblastoma","GDSC1","366","1796"
"1240181","NB(TU)1-10","SIDM00579","1240181","NB","nervous_system","neuroblastoma","GDSC2","179","1796"
"949179","NB1","SIDM00578","949179","NB","nervous_system","neuroblastoma","GDSC1","349","1796"
"949179","NB1","SIDM00578","949179","NB","nervous_system","neuroblastoma","GDSC2","100","1796"
"949171","NB10","SIDM00259","949171","NB","nervous_system","neuroblastoma","GDSC1","364","1796"
"949171","NB10","SIDM00259","949171","NB","nervous_system","neuroblastoma","GDSC2","180","1796"
"949172","NB12","SIDM00258","949172","NB","nervous_system","neuroblastoma","GDSC1","331","1796"
"949172","NB12","SIDM00258","949172","NB","nervous_system","neuroblastoma","GDSC2","102","1796"
"949177","NB13","SIDM00257","949177","NB","nervous_system","neuroblastoma","GDSC1","364","1796"
"949177","NB13","SIDM00257","949177","NB","nervous_system","neuroblastoma","GDSC2","169","1796"
"949178","NB14","SIDM00256","949178","NB","nervous_system","neuroblastoma","GDSC1","354","1796"
"949178","NB14","SIDM00256","949178","NB","nervous_system","neuroblastoma","GDSC2","179","1796"
"949175","NB17","SIDM00255","949175","NB","nervous_system","neuroblastoma","GDSC1","306","1796"
"1323913","NB4","SIDM00428","1323913","LAML","blood","acute_myeloid_leukaemia","GDSC1","366","1796"
"949176","NB5","SIDM00254","949176","NB","nervous_system","neuroblastoma","GDSC1","364","1796"
"949173","NB6","SIDM00253","949173","NB","nervous_system","neuroblastoma","GDSC1","347","1796"
"908440","NB69","SIDM00244","908440","NB","nervous_system","neuroblastoma","GDSC1","331","1796"
"908440","NB69","SIDM00244","908440","NB","nervous_system","neuroblastoma","GDSC2","180","1796"
"949174","NB7","SIDM00156","949174","NB","nervous_system","neuroblastoma","GDSC1","362","1796"
"949174","NB7","SIDM00156","949174","NB","nervous_system","neuroblastoma","GDSC2","180","1796"
"1509073","NCC010","SIDM00231","1509073","KIRC","kidney","kidney","GDSC1","146","1796"
"1509073","NCC010","SIDM00231","1509073","KIRC","kidney","kidney","GDSC2","96","1796"
"1509074","NCC021","SIDM00232","1509074","KIRC","kidney","kidney","GDSC1","276","1796"
"908441","NCCIT","SIDM00655","908441","","urogenital_system","testis","GDSC2","102","1796"
"687995","NCI-H1048","SIDM00654","687995","SCLC","lung","lung_small_cell_carcinoma","GDSC1","317","1796"
"687995","NCI-H1048","SIDM00654","687995","SCLC","lung","lung_small_cell_carcinoma","GDSC2","179","1796"
"687997","NCI-H1092","SIDM00653","687997","SCLC","lung","lung_small_cell_carcinoma","GDSC1","359","1796"
"687997","NCI-H1092","SIDM00653","687997","SCLC","lung","lung_small_cell_carcinoma","GDSC2","179","1796"
"908468","NCI-H1105","SIDM00652","908468","SCLC","lung","lung_small_cell_carcinoma","GDSC1","184","1796"
"908467","NCI-H1155","SIDM00651","908467","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC1","366","1796"
"908467","NCI-H1155","SIDM00651","908467","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC2","178","1796"
"753597","NCI-H128","SIDM00650","753597","SCLC","lung","lung_small_cell_carcinoma","GDSC1","41","1796"
"724831","NCI-H1299","SIDM00649","724831","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC1","333","1796"
"724831","NCI-H1299","SIDM00649","724831","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC2","180","1796"
"753599","NCI-H1304","SIDM00648","753599","SCLC","lung","lung_small_cell_carcinoma","GDSC1","367","1796"
"1330964","NCI-H1341","SIDM00646","1330964","SCLC","lung","lung_small_cell_carcinoma","GDSC1","191","1796"
"1330964","NCI-H1341","SIDM00646","1330964","SCLC","lung","lung_small_cell_carcinoma","GDSC2","101","1796"
"724866","NCI-H1355","SIDM00645","724866","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","366","1796"
"724866","NCI-H1355","SIDM00645","724866","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","180","1796"
"688001","NCI-H1417","SIDM00642","688001","SCLC","lung","lung_small_cell_carcinoma","GDSC1","355","1796"
"688001","NCI-H1417","SIDM00642","688001","SCLC","lung","lung_small_cell_carcinoma","GDSC2","178","1796"
"1298347","NCI-H1435","SIDM00658","1298347","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","318","1796"
"1298347","NCI-H1435","SIDM00658","1298347","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","180","1796"
"908469","NCI-H1436","SIDM00697","908469","SCLC","lung","lung_small_cell_carcinoma","GDSC1","366","1796"
"687794","NCI-H1437","SIDM00734","687794","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","315","1796"
"910899","NCI-H146","SIDM00698","910899","SCLC","lung","lung_small_cell_carcinoma","GDSC1","193","1796"
"753600","NCI-H1563","SIDM00751","753600","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","323","1796"
"753600","NCI-H1563","SIDM00751","753600","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","179","1796"
"1298348","NCI-H1568","SIDM00750","1298348","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","326","1796"
"1298348","NCI-H1568","SIDM00750","1298348","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","178","1796"
"908472","NCI-H1573","SIDM00749","908472","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","318","1796"
"908472","NCI-H1573","SIDM00749","908472","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","101","1796"
"908471","NCI-H1581","SIDM00748","908471","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC1","360","1796"
"908471","NCI-H1581","SIDM00748","908471","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC2","180","1796"
"687798","NCI-H1623","SIDM00747","687798","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","326","1796"
"687798","NCI-H1623","SIDM00747","687798","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","179","1796"
"687799","NCI-H1648","SIDM00746","687799","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","362","1796"
"687799","NCI-H1648","SIDM00746","687799","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","102","1796"
"687800","NCI-H1650","SIDM00745","687800","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","125","1796"
"687800","NCI-H1650","SIDM00745","687800","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","179","1796"
"910900","NCI-H1651","SIDM00744","910900","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","326","1796"
"910900","NCI-H1651","SIDM00744","910900","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","180","1796"
"908473","NCI-H1666","SIDM00743","908473","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","356","1796"
"908473","NCI-H1666","SIDM00743","908473","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","180","1796"
"1298349","NCI-H1688","SIDM00792","1298349","SCLC","lung","lung_small_cell_carcinoma","GDSC1","319","1796"
"1298349","NCI-H1688","SIDM00792","1298349","SCLC","lung","lung_small_cell_carcinoma","GDSC2","101","1796"
"687802","NCI-H1693","SIDM00742","687802","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","241","1796"
"687802","NCI-H1693","SIDM00742","687802","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","179","1796"
"688006","NCI-H1694","SIDM00741","688006","SCLC","lung","lung_small_cell_carcinoma","GDSC1","366","1796"
"688006","NCI-H1694","SIDM00741","688006","SCLC","lung","lung_small_cell_carcinoma","GDSC2","160","1796"
"908474","NCI-H1703","SIDM00740","908474","UNCLASSIFIED","lung","lung_NSCLC_adenocarcinoma","GDSC1","318","1796"
"908474","NCI-H1703","SIDM00740","908474","UNCLASSIFIED","lung","lung_NSCLC_adenocarcinoma","GDSC2","102","1796"
"722058","NCI-H1734","SIDM00739","722058","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","216","1796"
"908475","NCI-H1755","SIDM00738","908475","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","325","1796"
"908475","NCI-H1755","SIDM00738","908475","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","180","1796"
"687804","NCI-H1770","SIDM00737","687804","UNCLASSIFIED","lung","lung_NSCLC_not_specified","GDSC1","364","1796"
"1298350","NCI-H1781","SIDM00754","1298350","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","322","1796"
"1298350","NCI-H1781","SIDM00754","1298350","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","180","1796"
"724868","NCI-H1792","SIDM00771","724868","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","324","1796"
"724868","NCI-H1792","SIDM00771","724868","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","180","1796"
"908463","NCI-H1793","SIDM00755","908463","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","317","1796"
"908463","NCI-H1793","SIDM00755","908463","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","179","1796"
"1240182","NCI-H1836","SIDM00770","1240182","SCLC","lung","lung_small_cell_carcinoma","GDSC1","360","1796"
"687807","NCI-H1838","SIDM00769","687807","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","357","1796"
"687807","NCI-H1838","SIDM00769","687807","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","101","1796"
"1240183","NCI-H1869","SIDM00768","1240183","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","GDSC1","360","1796"
"1240183","NCI-H1869","SIDM00768","1240183","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","GDSC2","180","1796"
"688007","NCI-H187","SIDM00767","688007","SCLC","lung","lung_small_cell_carcinoma","GDSC1","359","1796"
"1330972","NCI-H1876","SIDM00766","1330972","SCLC","lung","lung_small_cell_carcinoma","GDSC1","364","1796"
"1330972","NCI-H1876","SIDM00766","1330972","SCLC","lung","lung_small_cell_carcinoma","GDSC2","179","1796"
